Timestamp, Temperature (Celsius), Power Input (Watts), Current Input (Amperes), Voltage (Volts)
1718720151, 30.3084, 2975.57, 13.1149, 216.498
1718723751, 27.463, 4792.28, 18.4672, 220.707
1718727351, 20.4883, 4622.95, 8.68029, 201.936
1718730951, 35.8735, 3133.51, 16.777, 247.043
1718734551, 36.1607, 1207.82, 14.9559, 219.994
1718738151, 33.5776, 3358.14, 12.3261, 233.861
1718741751, 36.9642, 3320.01, 10.1335, 225.058
1718745351, 31.9174, 3497.35, 10.7138, 230.887
1718748951, 26.0536, 1299.39, 13.9666, 215.844
1718752551, 39.4904, 1531.87, 16.5864, 220.606
1718756151, 27.0348, 4542.19, 15.3634, 243.529
1718759751, 24.0422, 2285.13, 7.97324, 214.369
1718763351, 31.1813, 2027.82, 14.1291, 221.823
1718766951, 33.2917, 1085.16, 9.66662, 226.28
1718770551, 20.1538, 3540.58, 5.40627, 213.284
1718774151, 23.9017, 3963.83, 9.61491, 205.799
1718777751, 23.1784, 2473.59, 17.9445, 242.233
1718781351, 36.2824, 4266.36, 15.0109, 235.326
1718784951, 22.0149, 1614.66, 18.7028, 234.796
1718788551, 21.2159, 3017.03, 11.3912, 227.552
1718792151, 26.9232, 1747.58, 12.3113, 212.886
1718795751, 35.6723, 1469.78, 8.09092, 227.295
1718799351, 22.4364, 3472.98, 5.31879, 211.623
1718802951, 21.0436, 1029.84, 6.03475, 216.305
1718806551, 21.3203, 3715.06, 11.2944, 247.472
1718810151, 28.6812, 3201.25, 17.097, 206.656
1718813751, 29.4635, 1197.53, 11.0762, 229.593
1718817351, 34.029, 4777.79, 7.4532, 243.174
1718820951, 34.9283, 4767.79, 6.54066, 246.662
1718824551, 39.8406, 1896.98, 10.045, 245.457
1718828151, 39.9616, 3773.87, 12.1067, 232.044
1718831751, 23.7973, 3517.46, 7.96532, 206.176
1718835351, 36.0957, 2897.97, 12.1642, 244.749
1718838951, 27.0274, 4638.06, 15.5079, 236.859
1718842551, 24.0268, 4008.75, 10.4867, 219.826
1718846151, 28.5198, 3465.23, 12.4621, 206.225
1718849751, 20.5789, 4513.16, 17.4029, 217.893
1718853351, 38.4873, 2189.39, 7.80182, 229.009
1718856951, 27.2949, 3938.94, 9.28458, 233.612
1718860551, 35.5902, 4522.56, 13.1773, 246.677
1718864151, 26.5837, 3008.77, 17.0089, 206.584
1718867751, 21.3178, 3334.24, 7.6367, 211.705
1718871351, 36.4342, 4693.85, 19.942, 237.821
1718874951, 26.9448, 1677.75, 6.81333, 237.265
1718878551, 20.6294, 1817.45, 7.21875, 230.404
1718882151, 35.7101, 4989.15, 7.40004, 228.015
1718885751, 39.1954, 3838.61, 18.4266, 243.723
1718889351, 22.5661, 3841.23, 18.6374, 216.797
1718892951, 21.3203, 4047.26, 9.05401, 204.913
1718896551, 34.309, 4656.57, 18.5114, 244.846
1718900151, 36.2954, 3789.18, 15.2286, 201.92
1718903751, 30.8889, 4738.35, 6.89445, 224.285
1718907351, 23.4588, 3673.84, 5.62023, 221.034
1718910951, 29.0569, 4198.9, 5.65874, 225.468
1718914551, 35.7828, 4649.84, 19.8833, 241.777
1718918151, 28.5913, 4919.42, 13.1385, 232.201
1718921751, 26.3106, 3390.26, 19.6519, 201.159
1718925351, 22.5572, 4269.24, 7.3165, 247.873
1718928951, 38.4861, 1089.13, 9.47124, 203.684
1718932551, 27.0921, 1814.05, 18.4669, 224.3
1718936151, 38.0015, 3344.34, 6.75065, 217.7
1718939751, 37.8934, 3315.32, 9.84817, 235.774
1718943351, 36.4577, 1101, 18.0522, 211.012
1718946951, 39.1803, 2995.7, 10.0785, 248.447
1718950551, 28.8943, 2314.54, 5.56306, 242.529
1718954151, 37.5482, 4201.8, 8.50825, 215.942
1718957751, 20.0318, 4956.84, 6.77668, 208.771
1718961351, 37.6716, 1378.02, 5.45061, 207.134
1718964951, 37.1716, 2334.47, 19.9736, 210.214
1718968551, 31.2125, 2446.93, 15.6299, 221.64
1718972151, 29.2798, 3868.98, 5.08561, 214.348
1718975751, 32.6777, 2837.42, 7.56011, 215.636
1718979351, 22.595, 1475.17, 12.9205, 215.032
1718982951, 30.3825, 1029.53, 12.02, 214.249
1718986551, 38.2185, 4918.98, 7.80986, 245.261
1718990151, 28.4797, 4746.48, 12.1562, 244.869
1718993751, 26.6498, 3754.14, 11.8852, 222.448
1718997351, 33.6267, 1738.74, 18.0686, 202.875
1719000951, 25.6483, 3486.25, 9.53611, 206.479
1719004551, 39.1801, 2325.11, 19.1819, 234.169
1719008151, 39.2275, 3243.41, 16.6443, 233.809
1719011751, 29.3838, 3756.5, 5.38635, 242.453
1719015351, 35.7434, 1745.71, 12.0802, 223.348
1719018951, 28.9931, 4194.31, 18.6681, 204.803
1719022551, 22.9827, 4624.84, 7.83456, 203.99
1719026151, 24.2394, 2985.43, 13.4378, 234.82
1719029751, 30.0891, 1809.24, 14.9692, 238.043
1719033351, 26.3085, 1869.73, 6.85289, 249.489
1719036951, 39.1295, 1683.73, 18.8935, 231.197
1719040551, 29.7425, 3823.13, 7.5797, 244.38
1719044151, 22.8731, 4660.46, 5.14549, 208.123
1719047751, 31.263, 1506.82, 8.26923, 201.957
1719051351, 21.7664, 1337.97, 17.4831, 206.584
1719054951, 28.0703, 2180.1, 8.60956, 219.511
1719058551, 39.8346, 2124.83, 8.75041, 210.485
1719062151, 35.0938, 3443.34, 10.4259, 226.016
1719065751, 21.5186, 1985.08, 11.1756, 205.993
1719069351, 20.875, 3786.27, 7.59209, 245.776
1719072951, 31.6034, 2006.86, 12.717, 238.618
1719076551, 27.9016, 3990.58, 6.35222, 241.448
1719080151, 38.5412, 1179.35, 13.6092, 215.803
1719083751, 31.3472, 1092.37, 8.91863, 227.991
1719087351, 26.3173, 4671.23, 8.26921, 214.533
1719090951, 28.0411, 4110.56, 11.8569, 220.032
1719094551, 39.196, 2568.3, 15.0223, 223.959
1719098151, 32.7543, 2511.3, 13.8584, 223.42
1719101751, 23.7216, 3918.38, 10.9598, 233.329
1719105351, 22.7399, 2326.53, 15.9301, 239.465
1719108951, 26.479, 1250.93, 18.1891, 224.135
1719112551, 39.2934, 2785.5, 11.2168, 231.588
1719116151, 29.1037, 1010.81, 8.26539, 217.145
1719119751, 28.1997, 2835.64, 14.7873, 221.773
1719123351, 39.3223, 4510.03, 9.10032, 223.332
1719126951, 22.2617, 2076.17, 16.2923, 204.752
1719130551, 36.2552, 2123.04, 19.0563, 214.505
1719134151, 24.9503, 3267.32, 14.8689, 243.684
1719137751, 23.1172, 2124.88, 11.1716, 239.992
1719141351, 20.655, 3859.28, 11.3611, 200.086
1719144951, 33.0857, 4965.52, 6.77363, 231.814
1719148551, 36.8668, 4525.15, 15.6599, 203.123
1719152151, 27.357, 3662.9, 17.6009, 230.299
1719155751, 36.7618, 2151.6, 19.6836, 238.532
1719159351, 21.6266, 4773.35, 18.0941, 216.221
1719162951, 27.2715, 4059.27, 12.4262, 231.046
1719166551, 25.3699, 2612.93, 12.7565, 212.344
1719170151, 32.6587, 4614.89, 13.8338, 201.519
1719173751, 23.6588, 2113.56, 6.09776, 203.534
1719177351, 27.7332, 1947.13, 19.0801, 243.258
1719180951, 38.2723, 3930.11, 18.8485, 206.1
1719184551, 36.2212, 3000.72, 19.5395, 241.828
1719188151, 35.2814, 2584.22, 17.7441, 238.113
1719191751, 38.435, 4648.54, 19.6304, 218.344
1719195351, 28.1994, 3902.54, 9.59865, 226.493
1719198951, 32.6119, 4525.73, 14.5648, 211.094
1719202551, 27.7903, 1797.32, 13.3596, 222.594
1719206151, 27.099, 1574.98, 16.7891, 229.972
1719209751, 32.5489, 2646.49, 8.9222, 247.414
1719213351, 31.8715, 4301.45, 14.3237, 216.504
1719216951, 23.6719, 2467.37, 6.39544, 222.8
1719220551, 38.6646, 3552.04, 17.1703, 226.611
1719224151, 29.1027, 1420.46, 5.85625, 234.383
1719227751, 35.0525, 2340.42, 18.2224, 242.96
1719231351, 25.9538, 1839.86, 14.3351, 218.472
1719234951, 37.163, 2529.75, 17.9098, 227.014
1719238551, 21.7879, 4607.81, 17.5941, 202.611
1719242151, 21.2286, 3089.88, 13.1458, 233.53
1719245751, 31.1091, 4657.23, 12.1539, 246.225
1719249351, 37.9158, 1814.01, 6.15828, 208.525
1719252951, 29.9628, 1739.4, 10.0003, 234.122
1719256551, 36.0724, 2415.72, 13.7354, 230.603
1719260151, 20.2883, 2544.2, 6.66175, 219.711
1719263751, 34.7596, 1188.92, 18.2257, 202.376
1719267351, 31.5434, 1675.39, 18.733, 238.708
1719270951, 38.5085, 3380.15, 6.01519, 237.567
1719274551, 33.8121, 2391.98, 17.6523, 232.606
1719278151, 27.8958, 4863, 14.1526, 240.949
1719281751, 25.3335, 1910.23, 15.0741, 225.353
1719285351, 21.0078, 4412.43, 11.017, 213.449
1719288951, 32.9351, 1001.41, 16.6545, 221.937
1719292551, 21.0141, 2559.4, 13.0908, 246.928
1719296151, 24.003, 4728.56, 7.28592, 201.151
1719299751, 24.689, 2159.23, 7.40751, 208.954
1719303351, 21.5691, 2932.92, 17.6148, 214.457
1719306951, 32.0813, 1778.31, 17.6049, 212.43
1719310551, 21.5376, 2214.93, 9.82399, 228.038
1719314151, 36.0394, 4765.43, 19.022, 241.591
1719317751, 24.9713, 4590.9, 17.7398, 236.336
1719321351, 24.1466, 1173.79, 17.7924, 247.491
1719324951, 37.4618, 4828.9, 5.35132, 206.892
1719328551, 30.4313, 3748.31, 12.9922, 240.304
1719332151, 30.4308, 1316.26, 10.6158, 241.365
1719335751, 23.9554, 3065.57, 11.7357, 226.161
1719339351, 25.4855, 2704.02, 9.28025, 204.573
1719342951, 36.5106, 2228.84, 15.0249, 214.26
1719346551, 25.002, 4181.95, 7.92426, 243
1719350151, 26.192, 3657.68, 13.9413, 242.401
1719353751, 35.3465, 4319.89, 17.7415, 223.88
1719357351, 26.2138, 1372.72, 8.74461, 218.694
1719360951, 31.9521, 3849.71, 5.92622, 216.468
1719364551, 32.2302, 2006.06, 16.3179, 205.053
1719368151, 39.7004, 2468.87, 16.0258, 200.342
1719371751, 20.7824, 1301.15, 13.7872, 240.313
1719375351, 27.7802, 1099.3, 5.22231, 244.916
1719378951, 33.3029, 4544.92, 6.20832, 237.225
1719382551, 39.1695, 2043.83, 8.03894, 207.155
1719386151, 27.6098, 4788.09, 5.42152, 215.443
1719389751, 34.6689, 1262.18, 12.2024, 231.675
1719393351, 29.6727, 4520.71, 13.3487, 202.459
1719396951, 23.3479, 4883.58, 13.3831, 238.731
1719400551, 23.0195, 4006.9, 15.5021, 228.627
1719404151, 28.4526, 2792.73, 8.89029, 249.649
1719407751, 36.8801, 2305.26, 11.0898, 227.534
1719411351, 35.9284, 2113.76, 16.5357, 244.087
1719414951, 20.7646, 1602.24, 15.9095, 218.493
1719418551, 38.6719, 4346.38, 15.5052, 203.561
1719422151, 28.0798, 4277.28, 15.4164, 219.747
1719425751, 21.5774, 1324.65, 6.18419, 236.35
1719429351, 27.8887, 2397.04, 7.32758, 246.602
1719432951, 26.9768, 1311.57, 7.05881, 237.53
1719436551, 38.5355, 3353.92, 19.3553, 211.556
1719440151, 36.039, 4107.3, 16.8949, 230.118
1719443751, 26.6692, 4719.98, 13.9006, 217.752
1719447351, 37.5937, 3845.81, 6.16417, 214.653
1719450951, 22.1789, 3358.96, 14.5434, 228.406
1719454551, 37.9081, 2772.4, 15.7201, 217.174
1719458151, 38.4618, 3886.25, 8.73748, 216.218
1719461751, 34.7179, 3204.27, 11.4393, 219.791
1719465351, 21.3807, 2467.39, 14.3539, 243.3
1719468951, 33.467, 3437.58, 5.01555, 211.916
1719472551, 26.5959, 4692.09, 13.4977, 248.568
1719476151, 27.5659, 4508.57, 18.624, 205.156
1719479751, 39.0322, 3936.61, 12.7662, 216.103
1719483351, 38.3702, 4474.9, 15.4316, 205.324
1719486951, 34.8266, 1080.46, 9.64661, 208.094
1719490551, 27.702, 3652.78, 17.8692, 207.611
1719494151, 21.4954, 1829.99, 14.9755, 220.205
1719497751, 38.5811, 3027.84, 11.7336, 206.302
1719501351, 31.6975, 4332.81, 10.3633, 230.16
1719504951, 37.1262, 2661.56, 9.00458, 246.545
1719508551, 20.6049, 3330.91, 5.64995, 248.915
1719512151, 28.7989, 1563.96, 5.28264, 222.507
1719515751, 23.7247, 3724.11, 10.4431, 208.107
1719519351, 23.375, 2475.17, 15.6299, 240.947
1719522951, 38.3243, 2060.48, 19.55, 233.621
1719526551, 32.7385, 2461.05, 10.2619, 203.635
1719530151, 36.9484, 1183.41, 14.7327, 244.335
1719533751, 21.664, 4046.61, 6.21828, 228.416
1719537351, 25.2647, 2087.05, 8.84779, 239.409
1719540951, 39.1494, 1701.33, 12.9241, 242.41
1719544551, 24.6985, 1430.76, 15.1479, 213.136
1719548151, 30.3742, 2321.66, 16.8994, 238.372
1719551751, 29.2422, 3544.13, 16.9814, 229.859
1719555351, 32.4441, 1321.46, 16.38, 222.551
1719558951, 35.4523, 2572.97, 13.9663, 244.403
1719562551, 22.0744, 1536.56, 9.07921, 213.495
1719566151, 31.8182, 1076.19, 15.7871, 249.436
1719569751, 28.6901, 3452.64, 6.5606, 220.38
1719573351, 20.5492, 4668.87, 8.99526, 221.614
1719576951, 32.3274, 2429.48, 12.9254, 237.49
1719580551, 22.4718, 2255.67, 7.38993, 208.684
1719584151, 25.387, 4801.66, 12.394, 212.818
1719587751, 32.7497, 1901.01, 9.13007, 240.757
1719591351, 25.9378, 2844.49, 16.2473, 238.711
1719594951, 35.174, 2798.81, 8.78412, 218.425
1719598551, 24.7427, 3482.76, 14.1078, 234.737
1719602151, 37.1677, 4317.62, 16.6864, 221.349
1719605751, 36.8004, 2966.95, 15.3105, 212.324
1719609351, 32.6866, 1013.59, 10.7517, 211.129
1719612951, 37.6878, 4928.86, 10.1646, 223.621
1719616551, 20.2839, 1191.52, 6.86502, 212.279
1719620151, 23.7087, 4896.26, 7.87453, 221.272
1719623751, 39.6933, 2049.6, 19.9871, 242.144
1719627351, 38.2506, 1024.81, 8.15545, 222.916
1719630951, 33.517, 2584.54, 14.65, 233.67
1719634551, 36.6177, 2920.41, 13.2322, 201.273
1719638151, 39.8024, 4605.5, 12.9406, 202.508
1719641751, 25.2098, 4226.89, 15.7969, 249.886
1719645351, 39.5423, 4238.43, 13.8709, 209.015
1719648951, 20.2112, 1081.95, 9.85264, 243.528
1719652551, 29.3493, 2008.64, 9.4512, 229.552
1719656151, 24.2498, 3234.31, 7.26354, 215.493
1719659751, 33.6164, 4992.66, 15.0723, 230.2
1719663351, 35.1045, 3348.1, 11.1409, 246.703
1719666951, 29.7027, 2714.16, 7.58036, 227.576
1719670551, 32.8696, 3721.97, 6.08045, 226.724
1719674151, 29.6851, 1101.51, 16.1231, 236.729
1719677751, 36.1761, 2568.35, 17.1443, 230.117
1719681351, 38.6455, 4082.42, 14.1256, 245.222
1719684951, 33.7983, 2313.24, 13.2736, 227.037
1719688551, 31.3346, 3981.78, 9.38187, 212.76
1719692151, 29.7438, 1797.34, 10.7284, 202.066
1719695751, 25.4274, 3076.81, 18.0909, 201.096
1719699351, 28.206, 3703.89, 14.8401, 249.531
1719702951, 39.7576, 3839.21, 7.00997, 239.282
1719706551, 30.4965, 3959.72, 9.75701, 205.884
1719710151, 31.6666, 3098.35, 18.0853, 230.551
1719713751, 20.7232, 3198.7, 18.0412, 217.395
1719717351, 31.955, 2884.06, 8.79272, 235.129
1719720951, 28.3238, 3532.75, 19.4272, 242.99
1719724551, 33.3601, 2719.53, 13.5988, 247.963
1719728151, 22.1966, 1369.27, 13.7395, 200.292
1719731751, 32.7354, 3769.45, 13.7668, 229.486
1719735351, 25.1101, 4782.54, 15.284, 223.088
1719738951, 25.9951, 1548.82, 15.399, 225.266
1719742551, 22.6901, 1546.04, 5.40729, 233.017
1719746151, 28.7015, 4621.78, 18.9184, 229.939
1719749751, 31.5624, 2039.22, 13.9618, 238.446
1719753351, 33.4262, 1467.7, 19.6141, 222.086
1719756951, 33.5709, 3184.8, 16.1996, 209.275
1719760551, 38.008, 3937.1, 7.84289, 224.231
1719764151, 36.2875, 4473.52, 10.9941, 215.211
1719767751, 31.96, 2746.92, 5.41444, 215.509
1719771351, 29.0399, 4335.98, 13.0969, 241.535
1719774951, 28.7841, 4802.52, 11.2229, 221.562
1719778551, 31.8946, 2504.04, 15.8465, 249.162
1719782151, 27.8871, 1586.24, 16.0875, 230.632
1719785751, 34.484, 2225.36, 10.6949, 218.632
1719789351, 37.9527, 1779.22, 6.84983, 238.939
1719792951, 38.1508, 4366.35, 7.69403, 242.584
1719796551, 37.7305, 1882.43, 14.4901, 242.295
1719800151, 28.6398, 3393.28, 16.02, 245.716
1719803751, 38.7154, 4950.22, 19.7202, 230.906
1719807351, 24.2126, 3397.79, 16.6826, 224.344
1719810951, 24.4335, 3423.18, 18.5419, 231.009
1719814551, 24.6635, 4446.67, 11.2498, 201.823
1719818151, 37.931, 3629.11, 11.5158, 208.73
1719821751, 38.4619, 2566.75, 15.914, 203.31
1719825351, 28.9186, 4154.56, 11.5139, 236.929
1719828951, 29.9907, 4391.84, 12.4704, 233.134
1719832551, 38.8235, 3395.11, 17.6337, 219.319
1719836151, 24.7148, 1442.16, 14.7731, 205.85
1719839751, 34.0539, 1774.13, 16.7756, 227.091
1719843351, 30.8805, 1530.94, 12.628, 245.749
1719846951, 30.3884, 2762.55, 19.7007, 244.339
1719850551, 37.5955, 1482.35, 14.3577, 237.564
1719854151, 26.0891, 3052.67, 6.8256, 247.379
1719857751, 23.3421, 3757.63, 8.0622, 220.977
1719861351, 29.6957, 2713.54, 11.3385, 244.065
1719864951, 30.8562, 3851.39, 13.9708, 244.994
1719868551, 29.699, 3736.81, 13.3883, 213.382
1719872151, 34.6256, 1982.56, 14.0051, 215.308
1719875751, 35.191, 2609.44, 19.8964, 230.108
1719879351, 33.9172, 3039.91, 7.9623, 248.824
1719882951, 33.1965, 4974.79, 11.5666, 234.236
1719886551, 30.8933, 3750.78, 8.31901, 206.957
1719890151, 29.399, 3744.06, 16.9093, 242.176
1719893751, 24.5562, 3360.83, 17.0286, 208.797
1719897351, 28.8402, 2122.8, 6.4772, 203.384
1719900951, 32.8398, 3678.11, 16.4322, 237.688
1719904551, 29.8744, 3913.85, 10.7224, 200.291
1719908151, 29.7099, 1690.38, 19.9622, 219.495
1719911751, 30.9071, 1264.54, 11.7027, 239.484
1719915351, 31.0413, 4088.21, 18.4264, 207.559
1719918951, 37.7272, 2422.82, 5.98153, 242.41
1719922551, 35.2112, 1979.37, 15.7199, 233.872
1719926151, 20.0471, 4806.27, 15.9621, 228.332
1719929751, 23.5489, 1683.62, 6.18416, 218.553
1719933351, 28.0412, 3531.36, 5.91034, 217.541
1719936951, 30.6475, 3191.99, 19.5365, 233.814
1719940551, 34.0338, 1265.41, 11.5324, 210.69
1719944151, 37.0045, 1911.38, 5.65669, 200.16
1719947751, 29.7424, 1116.9, 12.3336, 234.251
1719951351, 21.2073, 3747.11, 6.02841, 242.356
1719954951, 35.5463, 3632.67, 17.6259, 244.625
1719958551, 27.7487, 1605.1, 16.8967, 216.819
1719962151, 21.0818, 1015.65, 16.8703, 205.304
1719965751, 31.2579, 1880.32, 18.2938, 209.307
1719969351, 39.7489, 4849.5, 18.1533, 231.191
1719972951, 37.0529, 2862.53, 11.5253, 226.386
1719976551, 25.0764, 1927.31, 13.039, 241.013
1719980151, 23.322, 2187.59, 19.6646, 206.577
1719983751, 25.1873, 3872.27, 5.19549, 247.378
1719987351, 39.5009, 3824.27, 10.8435, 222.494
1719990951, 24.2561, 4449.16, 12.877, 236.637
1719994551, 28.5778, 3284.59, 10.2443, 221.439
1719998151, 26.8647, 4162.98, 17.5489, 206.586
1720001751, 24.1212, 1718.91, 7.31368, 246.871
1720005351, 26.8282, 4687.12, 12.9324, 222.903
1720008951, 39.7665, 1937.46, 12.5829, 209.053
1720012551, 34.8397, 2637.04, 18.3125, 200.892
1720016151, 21.2348, 3477.78, 14.3604, 234.329
1720019751, 25.3205, 2819.15, 17.8975, 245.611
1720023351, 22.9954, 3520.67, 6.10252, 240.564
1720026951, 22.34, 2895.34, 7.21589, 214.438
1720030551, 33.3918, 2648.57, 13.8908, 239.509
1720034151, 35.4155, 1474.33, 15.2391, 205.932
1720037751, 35.0196, 2511.94, 5.75301, 225.704
1720041351, 37.1363, 3513.93, 10.5807, 226.671
1720044951, 32.3398, 1467.22, 10.1978, 230.539
1720048551, 29.1195, 1646.14, 5.18818, 232.618
1720052151, 29.3148, 1597.47, 14.2236, 210.863
1720055751, 29.8276, 1364.28, 16.3991, 228.995
1720059351, 32.0837, 4282.18, 11.7557, 213.476
1720062951, 25.0285, 1655.43, 17.7446, 239.208
1720066551, 33.7362, 3849.29, 18.9008, 209.889
1720070151, 29.6238, 2867.45, 17.613, 207.035
1720073751, 33.9091, 1135.38, 6.4815, 217.03
1720077351, 24.9023, 3983.75, 16.0226, 244.191
1720080951, 39.998, 2715.48, 14.3811, 249.765
1720084551, 34.3272, 2631.01, 9.06431, 248.771
1720088151, 24.962, 4168.43, 5.41661, 235.905
1720091751, 27.7862, 1553.37, 8.36127, 232.893
1720095351, 38.6598, 1380.98, 6.81926, 218.8
1720098951, 31.0673, 4168.38, 12.5063, 204.067
1720102551, 25.492, 1430.87, 18.9462, 243.252
1720106151, 29.1289, 1345.76, 8.61866, 213.49
1720109751, 37.4376, 1387.92, 6.59759, 206.794
1720113351, 29.5583, 1828.85, 15.3081, 232.981
1720116951, 23.9952, 1202.37, 12.197, 228.089
1720120551, 26.0679, 2958.88, 13.848, 236.297
1720124151, 30.1414, 3046.95, 8.65829, 216.767
1720127751, 35.0054, 3096.42, 9.28941, 227.343
1720131351, 28.7985, 1997.68, 16.6146, 225.529
1720134951, 34.598, 2858.57, 18.001, 227.919
1720138551, 38.4542, 2838.93, 7.20007, 244.624
1720142151, 32.4951, 4305.9, 13.8186, 202.752
1720145751, 22.5807, 4939.56, 9.60018, 224.045
1720149351, 29.245, 2464.08, 13.6998, 201.205
1720152951, 33.2873, 1613.69, 19.4466, 210.774
1720156551, 34.8581, 2059.49, 6.16812, 214.08
1720160151, 31.2199, 3300.31, 8.92843, 223.575
1720163751, 34.3954, 2391.45, 19.4946, 210.895
1720167351, 25.7357, 4996.85, 18.6654, 222.486
1720170951, 31.6744, 4934.45, 5.18627, 233.827
1720174551, 32.3335, 3560.36, 19.7372, 231.654
1720178151, 22.4231, 4743.99, 11.9381, 227.584
1720181751, 35.331, 1287.06, 19.5726, 211.421
1720185351, 36.1458, 1091.8, 17.8537, 236.162
1720188951, 26.3641, 2341.91, 8.63206, 248.338
1720192551, 36.9244, 4390.53, 19.9929, 248.29
1720196151, 34.9144, 4344.04, 15.4837, 232.208
1720199751, 37.9129, 2381.21, 5.6178, 244.116
1720203351, 36.1235, 4945.98, 13.3923, 204.563
1720206951, 30.2416, 2118.81, 10.9878, 232.4
1720210551, 34.2809, 2481.84, 5.46305, 237.28
1720214151, 24.6971, 3259.97, 15.6145, 244.28
1720217751, 39.2753, 4002.26, 8.34946, 209.171
1720221351, 22.2573, 2772.25, 15.0586, 241.986
1720224951, 37.9985, 3794.67, 10.6578, 215.077
1720228551, 31.3018, 4010.21, 8.68057, 220.082
1720232151, 23.7738, 2635.14, 19.9063, 239.229
1720235751, 26.1526, 2690.66, 9.41287, 226.142
1720239351, 31.1935, 1417.5, 19.7786, 224.791
1720242951, 25.0507, 1009.81, 7.72835, 241.601
1720246551, 24.1999, 2143.82, 14.1116, 217.382
1720250151, 26.251, 3076.9, 5.53925, 211.154
1720253751, 37.3959, 4758.75, 15.3747, 224.15
1720257351, 28.1218, 2172.78, 16.0164, 245.481
1720260951, 28.939, 2807.82, 14.3645, 230.321
1720264551, 36.0948, 3177.94, 11.2276, 244.447
1720268151, 21.373, 3625.92, 13.2948, 245.599
1720271751, 23.4402, 3031.48, 11.6583, 245.974
1720275351, 31.694, 1818.6, 18.9368, 243.309
1720278951, 34.3696, 4331.58, 8.19566, 211.484
1720282551, 27.4522, 1385.67, 5.03915, 223.586
1720286151, 29.6243, 3430.06, 14.2108, 219.023
1720289751, 23.0726, 2132.95, 12.2198, 217.568
1720293351, 36.6545, 4052.41, 6.6261, 208.295
1720296951, 35.8307, 3416.56, 5.58477, 247.316
1720300551, 22.5436, 2252.35, 5.25923, 242.5
1720304151, 31.3985, 4248.4, 13.7705, 219.057
1720307751, 30.2432, 4476.16, 18.3097, 201.166
1720311351, 27.3043, 3327.85, 17.1663, 223.881
1720314951, 23.8782, 1927.28, 14.0177, 229.654
1720318551, 23.2411, 4283.22, 17.2719, 248.839
1720322151, 35.8413, 2922.77, 15.1885, 219.592
