Timestamp,Temperature (Celsius),Appliance Usage (hours),Voltage (Volts),Current (Amps),Power Consumption (Watts)
1718555022,34.5183,11.5896,52.0188,12.4389,1255.96
1718558622,23.4335,9.4473,43.4407,17.979,1025.73
1718562222,36.1597,11.6856,48.6483,13.8541,1241.56
1718565822,29.1862,3.91298,42.9139,8.75915,466.298
1718569422,30.9913,11.9735,48.7954,14.1278,1286.35
1718573022,36.0604,6.91142,56.5313,16.1711,755.142
1718576622,21.7883,0.555372,49.91,11.7232,140.537
1718580222,31.2483,2.87812,46.4864,17.3188,342.812
1718583822,39.3527,7.0002,56.5551,8.90634,753.02
1718587422,35.1749,8.37749,45.5684,13.9295,921.749
1718591022,33.3027,2.98038,44.7432,8.89126,395.038
1718594622,37.8516,1.07793,55.2269,19.4132,179.793
1718598222,37.075,8.19281,47.0016,11.3415,902.281
1718601822,26.0864,3.99745,40.7233,8.7774,456.745
1718605422,30.9276,4.86851,40.5701,17.6196,550.851
1718609022,20.3641,11.373,43.636,7.91964,1232.3
1718612622,27.8698,10.1538,56.4769,14.8527,1103.38
1718616222,20.9499,5.2522,57.4871,16.6206,580.22
1718619822,27.8602,8.77266,58.5339,18.1159,937.266
1718623422,37.2367,7.50674,47.4728,19.6251,831.674
1718627022,30.8664,1.80723,51.0123,13.9065,239.723
1718630622,39.0692,11.171,52.6518,7.07221,1189.1
1718634222,39.8212,2.32293,44.4325,9.79028,317.293
1718637822,24.2768,7.22285,41.0034,13.9414,793.285
1718641422,33.9463,2.91328,42.989,10.7024,351.328
1718645022,32.6136,6.2608,47.0571,10.6548,677.08
1718648622,36.4059,8.50141,57.1953,11.0448,931.141
1718652222,32.4061,0.529755,40.7031,10.2334,118.976
1718655822,32.9179,9.48243,53.7724,7.55742,1004.24
1718659422,37.3052,7.01537,46.9607,13.9584,756.537
1718663022,30.9194,6.64278,54.268,12.0616,718.278
1718666622,29.0589,1.78782,52.2733,12.0886,259.782
1718670222,23.6381,10.076,46.6939,18.7205,1081.6
1718673822,23.6703,10.2515,45.9236,19.3573,1113.15
1718677422,32.449,6.49295,43.2942,8.56832,719.295
1718681022,33.6176,8.6748,47.8567,7.3773,920.48
1718684622,30.5856,2.98654,44.77,11.8216,377.654
1718688222,35.8958,9.14043,59.0716,15.38,972.043
1718691822,36.0409,7.33939,59.4531,17.0363,795.939
1718695422,23.048,3.61836,50.322,14.4512,438.836
1718699022,35.4659,3.0442,57.5115,7.69271,396.42
1718702622,35.247,0.951096,51.6214,13.3177,182.11
1718706222,32.078,6.74932,57.8399,17.2907,724.932
1718709822,24.1164,6.46859,51.4933,8.31758,724.859
1718713422,33.2787,8.11743,51.2137,14.7598,866.743
1718717022,34.678,2.46298,53.5356,13.1773,301.298
1718720622,36.0362,5.95335,40.2618,8.9964,657.335
1718724222,33.7985,7.21076,41.2012,9.13804,797.076
1718727822,39.0871,9.56457,47.1029,13.7378,1053.46
1718731422,22.2525,4.44079,42.1857,15.5597,500.079
1718735022,32.2849,0.103557,45.8248,10.9916,63.3557
1718738622,32.8531,7.89189,54.0287,10.8896,877.189
1718742222,38.6668,0.793942,41.6993,19.8429,156.394
1718745822,25.2897,0.641437,44.8988,7.56734,153.144
1718749422,30.2865,11.7682,44.6718,7.93155,1230.82
1718753022,27.8066,1.77951,50.6247,19.5406,266.951
1718756622,25.7707,5.21143,53.7919,9.23841,617.143
1718760222,26.8403,2.54896,43.2624,13.332,330.896
1718763822,29.1583,11.6649,44.2781,11.2209,1262.49
1718767422,39.642,10.9772,40.4688,8.57427,1193.72
1718771022,34.8397,11.6568,52.3832,9.94223,1235.68
1718774622,30.3308,0.687131,51.0593,7.24955,138.713
1718778222,30.4762,1.13037,47.6492,17.6922,206.037
1718781822,34.4761,0.152638,42.9505,9.21738,110.264
1718785422,36.4927,11.3536,49.9875,13.9005,1229.36
1718789022,29.8976,8.04928,47.7157,14.5293,897.928
1718792622,39.2491,8.05408,52.8092,7.00952,875.408
1718796222,30.5579,11.9707,53.646,13.2007,1255.07
1718799822,35.48,2.49501,55.6566,10.4568,330.501
1718803422,28.8106,5.42222,59.1259,15.136,636.222
1718807022,22.3832,11.3943,52.9557,8.26243,1226.43
1718810622,30.0308,3.64093,52.6664,9.4098,459.093
1718814222,27.0843,0.317464,52.1043,18.9367,117.746
1718817822,21.9286,8.02921,47.7389,14.7317,855.921
1718821422,26.0568,5.37704,46.6524,12.7119,630.704
1718825022,28.9493,10.7277,41.9495,14.2659,1170.77
1718828622,24.8313,0.979413,51.3126,17.5545,147.941
1718832222,22.8981,2.64446,43.777,15.7045,351.446
1718835822,24.3506,4.61237,57.4389,10.1688,545.237
1718839422,30.5892,10.4576,48.3731,14.1739,1130.76
1718843022,26.6083,1.68844,52.9844,10.3759,267.844
1718846622,27.1824,3.7071,59.4635,17.8755,432.71
1718850222,23.7321,10.9332,52.2202,16.9685,1179.32
1718853822,26.1202,4.59173,59.5636,17.8897,524.173
1718857422,33.1782,0.238908,40.224,12.5445,77.8908
1718861022,31.2983,10.1462,58.1249,15.9846,1093.62
1718864622,30.4871,8.80884,57.8332,9.00314,950.884
1718868222,31.1643,4.72671,49.2709,7.1456,524.671
1718871822,21.0774,8.41383,56.8224,13.4958,907.383
1718875422,23.0635,9.34168,40.0665,19.5445,1017.17
1718879022,22.9139,0.657364,45.1424,17.7973,118.736
1718882622,30.4225,7.32278,59.1986,9.38282,787.278
1718886222,29.4946,7.97473,40.5109,10.3751,867.473
1718889822,35.6778,10.7315,57.0678,10.1569,1152.15
1718893422,33.6702,7.23409,40.0549,17.0756,806.409
1718897022,39.8733,8.55916,54.1411,15.9263,917.916
1718900622,38.5722,7.31039,56.5819,15.3819,801.039
1718904222,34.7377,11.928,57.3858,17.8885,1268.8
1718907822,29.6596,5.71949,50.82,13.8085,622.949
1718911422,37.6031,8.14216,57.3284,8.45207,898.216
1718915022,26.1393,7.97693,46.2136,12.2528,863.693
1718918622,36.7637,0.523517,53.1535,10.7893,125.352
1718922222,29.0641,9.5132,50.9989,10.193,1020.32
1718925822,37.5986,3.66226,42.8321,12.0938,434.226
1718929422,29.3211,8.97382,53.9219,12.6107,976.382
1718933022,24.9887,11.868,52.0212,13.1665,1270.8
1718936622,25.6239,6.48975,47.4673,16.544,733.975
1718940222,37.0516,11.6047,51.9236,9.01981,1228.47
1718943822,28.3963,1.35204,48.4646,18.3892,226.204
1718947422,28.9453,4.10144,44.9397,16.6868,509.144
1718951022,36.9863,11.2283,52.8367,15.5613,1194.83
1718954622,20.5769,8.61607,50.2457,7.8403,954.607
1718958222,26.8534,11.6666,41.6175,15.059,1242.66
1718961822,36.9654,5.19288,51.9498,8.91467,582.288
1718965422,21.5018,10.5407,51.6605,18.9423,1132.07
1718969022,35.5731,10.2456,52.6853,11.6756,1089.56
1718972622,35.8431,4.89882,59.1614,9.87161,573.882
1718976222,29.4374,3.14345,57.8515,8.3759,398.345
1718979822,22.0569,8.47282,59.8108,12.8111,913.282
1718983422,39.9137,5.49649,52.8159,11.2344,642.649
1718987022,37.0753,2.03842,48.4811,18.8375,266.842
1718990622,28.0435,3.58436,59.6344,14.7392,436.436
1718994222,24.6265,4.37875,46.3851,10.9277,493.875
1718997822,39.367,11.1951,43.78,18.7499,1189.51
1719001422,20.1481,1.7998,57.1361,16.6606,230.98
1719005022,20.1071,4.74048,57.539,10.21,561.048
1719008622,34.7187,2.85193,57.5353,12.1521,384.193
1719012222,32.0506,9.59748,47.499,9.1055,1041.75
1719015822,35.1532,0.537591,46.7837,13.3478,127.759
1719019422,22.6835,1.00355,51.6288,11.7335,155.355
1719023022,24.7178,11.8323,51.5812,16.127,1264.23
1719026622,26.9184,11.2604,59.0741,18.0123,1190.04
1719030222,24.1224,6.34897,56.8297,11.7085,699.897
1719033822,35.2835,9.21638,55.7408,11.0967,989.638
1719037422,20.5787,11.8146,44.7896,10.65,1258.46
1719041022,23.0159,4.37063,43.2557,16.5587,503.063
1719044622,32.837,2.8011,42.1784,9.46812,379.11
1719048222,34.9366,1.81347,50.6943,10.5227,264.347
1719051822,24.7805,9.71686,57.1929,19.7068,1048.69
1719055422,28.9099,0.659084,49.8672,19.9984,162.908
1719059022,23.0769,6.77082,59.4629,8.20887,765.082
1719062622,37.2317,2.58748,48.6398,16.8566,327.748
1719066222,29.438,2.15051,57.8179,8.62703,313.051
1719069822,26.3039,6.30389,45.0349,11.1075,680.389
1719073422,29.2648,1.45737,46.1214,10.8615,195.737
1719077022,33.9196,7.65285,50.4038,19.9306,819.285
1719080622,37.6867,10.6844,58.7121,8.34059,1157.44
1719084222,28.005,9.59966,45.1283,18.9562,1014.97
1719087822,26.7946,2.88911,46.708,8.96387,356.911
1719091422,38.8794,9.486,47.7261,13.2026,1028.6
1719095022,36.0457,0.173205,57.1227,8.1926,84.3205
1719098622,31.5291,7.17289,50.2585,11.4403,791.289
1719102222,29.5334,6.70206,50.795,19.4077,755.206
1719105822,33.5139,6.60741,52.2514,17.2712,712.741
1719109422,35.2537,4.7854,55.2269,18.298,538.54
1719113022,31.7931,8.8051,44.2293,7.42094,958.51
1719116622,36.9056,4.27886,56.8615,15.8838,480.886
1719120222,28.9877,2.2346,43.152,8.34455,283.46
1719123822,35.8718,0.187152,56.765,19.8921,97.7152
1719127422,30.0566,3.82161,57.8063,14.8039,437.161
1719131022,23.1327,3.05518,46.5261,9.7625,359.518
1719134622,29.4515,8.92639,55.2641,11.2713,964.639
1719138222,37.1866,8.64453,49.9698,9.65777,946.453
1719141822,22.4645,11.6152,42.179,18.4166,1237.52
1719145422,36.8179,2.90132,43.5133,8.60521,364.132
1719149022,34.4534,11.8151,59.5965,12.2211,1259.51
1719152622,37.1685,1.94397,56.1589,12.4861,245.397
1719156222,32.0499,0.128027,49.4992,14.0156,105.803
1719159822,32.6461,4.64584,41.7127,16.0445,533.584
1719163422,20.0083,9.32173,58.1097,15.6081,988.173
1719167022,27.4861,2.87636,53.3628,8.65044,348.636
1719170622,39.3728,1.34402,47.3574,13.276,212.402
1719174222,22.5184,7.45896,56.7235,9.24,819.896
1719177822,39.8294,3.13116,44.6181,17.3541,387.116
1719181422,35.6744,9.65845,54.3706,13.8537,1018.84
1719185022,21.6196,2.07923,44.0852,16.1004,266.923
1719188622,22.7347,7.02957,45.2425,18.6384,795.957
1719192222,29.7129,8.69872,53.7059,11.0805,964.872
1719195822,28.4489,0.750294,48.5635,11.1225,165.029
1719199422,26.9273,4.95817,51.7508,18.0945,581.817
1719203022,32.9046,4.48049,46.6878,12.2433,519.049
1719206622,28.4894,7.56063,49.5212,7.32969,818.063
1719210222,31.9788,6.16063,46.9124,12.0172,679.063
1719213822,29.1802,5.19681,43.7233,10.5532,580.681
1719217422,39.7927,6.43207,51.4158,8.13111,711.207
1719221022,28.4649,6.37823,56.3323,13.401,691.823
1719224622,27.7007,2.79836,59.5154,11.1237,341.836
1719228222,31.0109,0.592522,53.6863,14.8007,153.252
1719231822,27.5024,5.5472,49.9173,13.4125,623.72
1719235422,21.4101,11.8917,42.7113,18.9038,1246.17
1719239022,23.7973,3.94356,45.0435,7.29676,472.356
1719242622,25.3555,11.4088,52.9667,17.2248,1202.88
1719246222,38.5773,8.96282,47.3672,18.373,966.282
1719249822,25.5095,8.78605,41.2348,12.6135,948.605
1719253422,27.9193,10.3673,41.4887,11.6256,1118.73
1719257022,30.2891,8.58392,53.065,15.8568,949.392
1719260622,36.9363,3.39878,57.9015,8.00534,402.878
1719264222,38.6529,0.606228,55.5559,10.7313,156.623
1719267822,29.8274,10.5443,57.5628,7.58678,1140.43
1719271422,34.6845,11.8123,50.2481,18.8332,1277.23
1719275022,20.2769,10.7725,42.989,11.6554,1128.25
1719278622,37.1608,7.77904,56.7406,18.1365,856.904
1719282222,38.9743,4.66357,54.1368,17.3585,555.357
1719285822,26.9875,0.188211,59.0967,10.5846,93.8211
1719289422,33.0637,0.982318,48.2882,9.99023,180.232
1719293022,31.2457,4.16448,40.7404,19.7247,469.448
1719296622,38.3326,1.18608,55.1067,18.7578,201.608
1719300222,21.0782,2.3361,51.8638,12.1013,310.61
1719303822,39.5493,3.49824,43.3497,19.0256,423.824
1719307422,25.7496,1.39396,48.8632,14.4313,194.396
1719311022,36.5657,2.27455,57.0324,9.77758,284.455
1719314622,37.9606,7.98872,50.5362,17.1113,862.872
1719318222,20.4398,11.7699,58.5498,14.4127,1269.99
1719321822,21.9193,6.99036,43.1349,7.02936,752.036
1719325422,30.4879,8.25973,56.95,17.1851,903.973
1719329022,27.7234,8.00669,48.4591,8.51872,862.669
1719332622,31.12,8.17461,43.6195,15.716,902.461
1719336222,25.0129,0.596749,58.4149,9.29514,151.675
1719339822,24.818,4.23342,47.7206,8.15372,512.342
1719343422,34.9304,10.7204,48.4146,18.9474,1139.04
1719347022,23.0413,5.15862,42.1577,19.8945,603.862
1719350622,28.4955,9.82164,43.1452,17.6358,1042.16
1719354222,35.9831,5.7248,40.296,8.3997,660.48
1719357822,38.5872,4.10661,54.0117,10.7278,489.661
1719361422,22.1157,10.3135,46.4895,12.7047,1121.35
1719365022,23.4556,9.01965,50.6119,18.778,951.965
1719368622,35.6309,10.6196,42.2663,8.78573,1132.96
1719372222,26.1526,11.6508,41.2763,7.18171,1261.08
1719375822,39.032,8.0948,47.2549,7.25233,901.48
1719379422,27.4668,6.68404,52.5785,16.6031,740.404
1719383022,27.0001,8.09503,52.0811,15.8672,885.503
1719386622,28.2324,8.1403,47.3141,16.5349,896.03
1719390222,22.8244,10.7885,42.0954,13.3986,1142.85
1719393822,25.9261,10.9737,57.1899,14.7273,1189.37
1719397422,22.9206,8.63863,58.2989,10.3429,915.863
1719401022,21.4283,3.81648,42.9115,11.311,466.648
1719404622,22.1824,10.6269,57.8246,17.2486,1159.69
1719408222,21.2945,10.4685,42.9987,12.9198,1101.85
1719411822,35.9971,7.62653,43.263,12.888,819.653
1719415422,24.3358,5.38012,45.9633,11.5482,618.012
1719419022,25.3164,9.8789,50.4386,17.4418,1066.89
1719422622,37.6466,4.46506,51.008,16.9538,510.506
1719426222,38.6475,4.05937,40.5567,8.32749,492.937
1719429822,30.3844,9.5553,42.5916,14.6833,1030.53
1719433422,28.0324,5.26604,57.3663,15.4561,612.604
1719437022,24.8718,0.169377,46.5889,15.981,110.938
1719440622,24.997,10.0593,45.6264,18.6273,1104.93
1719444222,29.3172,6.76777,52.8404,15.4399,741.777
1719447822,23.3267,3.45904,46.3076,19.6497,404.904
1719451422,22.4451,3.78895,53.1614,18.0266,436.895
1719455022,31.9203,5.43968,48.9413,10.6667,615.968
1719458622,33.2646,0.302495,47.8042,14.5766,126.249
1719462222,27.5197,10.3481,55.0633,12.2588,1109.81
1719465822,21.8735,7.73968,49.5071,19.6961,848.968
1719469422,32.1464,7.12405,51.0727,7.26463,783.405
1719473022,20.3079,2.09762,55.0951,12.8301,265.762
1719476622,27.12,7.39244,46.7006,17.0673,836.244
1719480222,36.1346,1.2762,52.5889,13.6898,196.62
1719483822,29.0253,2.10685,49.0561,9.42567,272.685
1719487422,27.8745,0.279705,59.4855,18.8963,101.971
1719491022,37.3539,4.03254,54.4584,8.97101,491.254
1719494622,31.9211,0.370581,57.7508,14.2179,108.058
1719498222,38.6788,2.56994,53.4208,7.27415,344.994
1719501822,30.4901,6.08706,55.6346,15.8017,687.706
1719505422,21.4685,3.96309,40.7465,11.1523,450.309
1719509022,24.4389,11.6429,58.1823,8.90634,1232.29
1719512622,25.6811,0.120587,45.2577,12.6492,84.0587
1719516222,26.3888,2.96277,59.7552,18.4991,351.277
1719519822,31.5696,4.60877,44.6242,17.0847,522.877
1719523422,39.2013,7.96062,55.5095,12.2977,878.062
1719527022,37.7294,3.67371,52.703,13.8243,445.371
1719530622,37.9019,7.28269,57.102,11.036,808.269
1719534222,24.4214,7.77987,42.1296,18.0857,838.987
1719537822,20.8436,0.432921,43.3967,12.5254,136.292
1719541422,33.9453,0.285829,56.2047,19.3247,114.583
1719545022,23.0007,4.17171,52.1531,13.1427,502.171
1719548622,32.4746,2.35773,53.8353,7.63836,296.773
1719552222,20.4676,8.57287,56.0314,12.2683,944.287
1719555822,34.7723,4.01105,41.9617,13.3066,459.105
1719559422,28.0007,10.0424,58.3648,12.5742,1087.24
1719563022,30.5673,6.46667,44.0065,9.20112,700.667
1719566622,34.6024,1.02799,43.3613,7.57448,180.799
1719570222,30.3154,7.91094,52.8983,15.4728,859.094
1719573822,34.098,3.21415,54.3706,13.061,381.415
1719577422,36.7221,5.95642,45.7369,11.7165,680.642
1719581022,36.8818,0.0356768,44.9763,14.646,61.5677
1719584622,26.0775,2.41451,56.5477,15.9874,295.451
1719588222,26.9116,3.38157,43.498,12.2037,418.157
1719591822,22.8411,5.34997,56.4324,15.5498,611.997
1719595422,30.5786,2.16652,44.4844,14.1798,296.652
1719599022,29.3837,2.99138,59.2346,17.3633,377.138
1719602622,23.5264,9.97531,43.487,16.1607,1049.53
1719606222,26.9187,7.73798,58.0242,8.06684,841.798
1719609822,28.7214,7.21812,56.281,14.3631,779.812
1719613422,36.8539,1.0484,45.9127,18.7868,166.84
1719617022,22.7015,0.369128,43.2691,9.47011,95.9128
1719620622,30.661,2.81045,46.2813,19.5775,337.045
1719624222,31.3346,4.47224,46.5676,11.1071,514.224
1719627822,25.5648,2.50204,55.0493,18.853,337.204
1719631422,36.091,3.76835,53.7034,12.8488,466.835
1719635022,20.8882,10.5266,43.6048,13.8501,1105.66
1719638622,32.34,3.11082,40.5127,7.62328,369.082
1719642222,27.1363,1.22675,47.9128,15.1776,199.675
1719645822,30.7113,9.57241,49.1214,17.3157,1007.24
1719649422,35.4112,6.00329,59.6673,10.9369,652.329
1719653022,39.9473,0.980527,57.412,14.9304,155.053
1719656622,32.9707,5.35489,41.6645,11.8521,628.489
1719660222,37.7042,5.30818,46.5761,18.4793,590.818
1719663822,23.4364,0.670909,54.2802,14.5075,154.091
1719667422,23.8449,5.39966,45.7332,13.3828,601.966
1719671022,23.2848,4.63568,45.5995,13.2165,515.568
1719674622,24.1787,2.17721,59.6576,17.3375,301.721
1719678222,27.5714,7.66938,46.8673,11.4217,851.938
1719681822,33.5923,2.26377,59.9274,17.8251,294.377
1719685422,24.9972,1.23618,49.9374,14.9138,217.618
1719689022,32.2894,10.0469,53.7523,16.4281,1087.69
1719692622,30.3723,0.548802,46.9094,18.7602,134.88
1719696222,21.4475,8.23519,50.856,18.4527,911.519
1719699822,29.7169,9.94534,46.5206,9.69427,1044.53
1719703422,23.2732,0.87472,59.6271,7.67724,144.472
1719707022,26.8357,4.08823,49.7433,17.0233,504.823
1719710622,33.2384,5.29463,51.7447,17.985,609.463
1719714222,20.2174,3.42981,50.8048,18.9474,404.981
1719717822,38.629,1.14109,52.2031,19.7929,197.109
1719721422,22.5081,2.14879,52.0859,17.7279,287.879
1719725022,39.8074,10.4,51.5049,15.2332,1124
1719728622,27.9476,2.18993,44.5137,11.4133,276.993
1719732222,26.3331,1.62901,51.4072,13.5331,257.901
1719735822,23.4772,3.46327,51.663,13.1138,423.327
1719739422,39.6188,1.07668,57.3229,12.6674,183.668
1719743022,31.5935,5.99408,48.3303,19.0617,670.408
1719746622,25.5246,8.77312,51.9596,17.7168,947.312
1719750222,27.1609,7.49692,45.3078,17.1772,827.692
1719753822,30.6727,9.37266,58.3758,15.0673,1016.27
1719757422,30.4524,4.32076,44.0052,12.5901,486.076
1719761022,26.2372,2.66098,58.9904,8.29298,355.098
1719764622,29.6258,5.95615,49.9216,10.7575,682.615
1719768222,23.7058,1.81714,52.559,18.859,272.714
1719771822,38.3681,5.92872,55.2532,15.526,649.872
1719775422,26.5545,7.58155,56.3463,14.3373,815.155
1719779022,35.8758,3.10868,40.6494,12.89,383.868
1719782622,30.7353,4.13856,48.0941,11.2213,502.856
1719786222,37.8939,6.04509,46.8087,19.3831,661.509
1719789822,23.0817,6.00394,44.4667,18.3,663.394
1719793422,23.6816,8.55924,50.6668,13.1427,920.924
1719797022,36.2596,7.21045,41.8964,17.5688,807.045
1719800622,20.751,10.8254,51.0318,9.86169,1135.54
1719804222,30.0741,11.1375,54.7142,17.3621,1212.75
1719807822,35.2834,7.21607,46.935,13.1618,788.607
1719811422,31.4552,4.87479,46.5749,8.49016,582.479
1719815022,25.2402,0.485441,41.4167,17.5438,124.544
1719818622,27.9735,9.45853,57.0098,8.23704,1014.85
1719822222,33.4104,6.03898,46.3155,16.1393,700.898
1719825822,30.471,10.4752,47.9373,16.7483,1099.52
1719829422,23.1546,8.58299,42.3951,9.05908,942.299
1719833022,28.1643,7.30668,47.6785,15.2653,807.668
1719836622,36.7414,10.7377,46.4064,17.422,1131.77
1719840222,39.8442,1.90598,44.8824,15.4288,282.598
1719843822,22.6501,10.3549,54.8039,13.1959,1108.49
1719847422,26.5993,2.38985,54.3577,15.1399,310.985
1719851022,20.1555,10.7641,55.4802,16.9848,1168.41
1719854622,32.7544,0.213151,53.5478,11.8323,104.315
1719858222,29.5903,8.92957,46.3863,11.9132,944.957
1719861822,31.8806,3.32739,44.85,8.11444,395.739
1719865422,29.8532,4.99382,55.9008,15.9798,592.382
1719869022,33.063,9.5969,47.5893,12.206,1039.69
1719872622,22.3618,7.58325,46.7177,16.736,839.325
1719876222,34.5307,2.3569,56.8017,11.0321,311.69
1719879822,29.291,11.4539,45.3883,18.0905,1216.39
1719883422,26.1962,9.03677,56.4708,12.9071,981.677
1719887022,20.7938,1.10265,55.9099,16.4912,182.265
1719890622,25.0578,1.59884,55.0707,14.0191,231.884
1719894222,26.7654,1.5257,50.5173,10.8956,202.57
1719897822,20.0352,6.37431,53.6351,11.0876,731.431
1719901422,23.271,10.3313,46.4815,8.8619,1094.13
1719905022,26.6339,3.63802,53.668,14.1893,424.802
1719908622,25.2347,1.37773,56.8059,12.9769,224.773
1719912222,29.384,4.78502,56.4336,8.50444,557.502
1719915822,29.108,0.914922,47.7773,9.72204,155.492
1719919422,21.0112,1.70093,49.1464,12.2037,269.093
1719923022,28.0883,3.50617,49.7928,18.9768,444.617
1719926622,25.9996,3.30296,49.6872,14.5385,402.296
1719930222,21.4065,3.57166,52.2861,18.7249,436.166
1719933822,38.534,4.84246,42.3029,7.02341,581.246
1719937422,22.5335,5.02075,51.4566,19.3319,596.075
1719941022,23.7042,2.76976,54.7575,9.01941,369.976
1719944622,25.1684,0.10087,53.2597,17.1105,71.087
1719948222,25.4743,1.29691,55.0853,17.7084,204.691
1719951822,39.1287,0.168118,46.3704,17.8993,95.8118
1719955422,33.2732,11.208,55.999,13.9557,1201.8
1719959022,26.3234,11.4945,52.9893,15.2058,1204.45
1719962622,20.2848,2.78183,59.5587,11.5954,368.183
